Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target_encoded
1,1,1,9773,0,1,115.42285259768106,1,1,1,3,4,135.68719935010293,1,0,0,1,0,1,19.06977165308754,0,0,5,6.468060928759436,3,15.836487386260291,0,0,8,4.606145248285296,6,14.603193667418124,0,9.4,0.6,3.51,1
1,43,1,9773,1,1,120.14716324179257,1,19,37,123,9,102.6002324354368,1,0,0,1,1,0,24.334051547326126,0,0,6,7.609671961301208,9,10.66644553511828,0,0,5,2.887348493149137,5,18.78456538345259,0,7.6,1.4,-3.12,1
1,1,3,9147,1,19,133.83980385633302,1,38,1,5,2,110.3743870620016,1,0,0,1,0,1,19.498451051803116,0,6,6,6.946130825881144,5,10.686935578213713,0,0,8,8.090134449971233,5,1.6372558817035578,0,8.9,0.5,1.74,0
1,1,1,9003,1,1,162.08045999440415,1,37,37,9,7,120.6536312715384,1,0,0,1,0,1,21.87590576769924,0,0,6,7.228905442446188,4,8.888142970110332,0,0,5,2.7196574242143114,0,10.64125269653628,0,10.8,2.6,-3.12,0
1,17,1,9773,0,1,140.14304799874668,1,3,19,2,7,114.63301632572737,0,0,0,1,0,0,25.553307103401202,0,0,7,7.682947638477766,4,7.949656143424095,0,0,5,8.494913492898403,4,11.784700050752468,0,13.9,0.5,-1.7,0
1,1,1,9070,1,1,132.804190771222,1,19,37,4,10,138.10814941175923,0,0,1,1,0,0,23.6247803837783,1,5,6,9.480872638969467,0,14.580701806169136,0,0,5,3.6634457012154575,6,13.73255816251918,0,12.4,0.6,0.32,0
1,39,1,9085,1,1,136.1959727354326,1,1,19,4,9,83.95912191551517,0,0,0,1,0,1,15.022659982525962,0,0,6,6.1886029569241225,3,9.273643148978483,1,0,6,7.508214269054027,0,6.669999557695073,0,16.2,-0.8,-1.7,1
1,1,1,9773,1,1,119.53010058075326,1,1,37,9,9,132.80132918321047,1,0,0,1,0,0,30.01503961777543,0,0,10,-0.5439223288938759,8,7.169971712895517,2,0,11,8.634458695917765,0,8.949448304174634,0,8.9,3.7,-3.12,0
1,17,1,9991,1,19,94.71549355381723,1,37,37,3,5,136.56727404897518,0,0,0,1,1,1,29.770765975517453,0,0,6,15.272081620347393,5,2.834349241399382,0,0,6,5.049219710698726,5,11.591096497033211,0,15.5,0.3,1.79,2
4,1,1,9119,1,39,159.26149756020064,1,3,19,9,3,136.93226170166193,0,0,0,1,0,0,19.68934055717442,0,0,8,7.133203869433701,6,14.634448144980372,0,0,5,8.843560499551046,0,15.451155101097052,0,11.1,0.3,2.02,2
1,42,5,9500,1,1,130.03317477997928,1,2,1,2,3,116.77309213344931,0,0,0,1,1,0,15.888434726607152,0,14,5,4.565261976891481,0,12.564992940755197,0,0,12,11.913035372723282,5,9.328438212559893,0,8.9,2.8,-0.92,0
1,1,1,9773,1,1,118.23224341960335,1,19,1,3,10,125.44822542289104,0,0,0,1,0,1,21.978492259776285,0,0,0,13.27726193088041,4,9.638055629072358,0,0,0,7.339410549243744,5,14.43168133372172,0,10.8,3.7,3.51,1
2,17,1,9670,1,3,118.36823345055143,1,10,37,2,5,105.59428443519032,1,0,0,1,1,1,21.723852952317433,0,0,5,15.191009920740338,7,3.6329885189659628,0,0,6,7.211634980567618,5,5.95894794949175,0,7.6,2.8,2.02,2
1,7,2,9991,1,1,139.07452106105754,1,3,37,4,7,148.21827426104448,1,0,0,1,1,0,17.079731736906467,0,7,6,9.105692388750482,2,7.355179203269527,0,6,5,5.940835664189718,5,10.366106382418256,0,8.9,0.5,1.79,1
1,53,1,9500,1,1,133.67888564052143,1,19,3,0,2,95.8057732111448,1,0,0,1,0,0,23.85598847716703,0,0,5,7.575663008550814,6,6.200791642634768,0,0,5,6.570114343904659,10,10.85525593027694,0,12.7,-0.8,0.32,0
1,39,2,9238,1,1,151.03505064842986,1,1,37,194,3,110.85867586883825,1,0,0,1,0,0,23.8119540352404,0,0,6,14.027808843695658,2,0.24714668992213973,0,0,6,3.5595872396368833,3,21.49731186582059,0,12.7,-0.8,1.79,2
1,1,4,9003,0,1,125.22013772778357,1,2,37,2,1,124.71313858049696,0,0,0,1,0,0,30.030459425774882,0,0,6,7.191790221150382,4,8.488631883907717,0,7,8,8.908666090040656,6,4.118742942063066,0,9.4,3.7,1.74,0
1,1,5,9003,1,1,135.41054860930643,1,38,37,2,3,127.83403542621971,0,0,0,1,1,0,18.67348481209712,0,0,6,9.92725861041098,5,11.17814720470436,0,4,6,7.305212138810504,6,8.573735905273002,0,16.2,-0.8,0.79,1
1,39,5,9670,1,1,121.39530040368676,1,2,37,5,0,109.44908512118619,0,0,0,1,0,0,21.95687842388351,0,0,7,10.745017578349426,0,11.980828982322365,0,0,6,5.287316426499909,0,10.350635142875948,0,15.5,0.6,-0.92,0
1,16,1,9500,1,39,135.03049939766672,1,19,19,4,7,136.52212279888892,1,0,1,1,1,0,21.167239231983526,0,0,7,-1.1126413852608348,7,9.234735549226082,1,0,5,10.778456974298958,6,8.110243434207682,0,15.5,-0.8,-4.06,0
1,17,1,9773,1,1,130.39213719389826,41,38,37,9,6,125.82772537255005,0,0,0,1,0,1,27.606602521782932,0,0,6,11.521207299277698,5,8.344250951716198,0,0,6,10.623171555179134,0,13.586779901848507,0,9.4,0.3,-1.7,1
1,17,1,171,1,1,109.90164091034235,1,3,19,4,9,127.1737352526977,1,0,0,1,0,1,15.306645575045453,0,2,6,13.20755067270252,7,4.412684921070568,0,0,5,7.71433306484477,0,9.748883803736584,0,13.9,-0.8,-0.92,2
1,17,1,9773,1,1,133.70213345128667,1,38,19,9,7,130.92352774292888,0,0,0,1,0,1,25.52767928832038,0,0,6,3.377628159719224,5,8.578546514377388,0,0,6,2.6387141344214333,1,8.880008867778756,0,12.7,0.5,-3.12,1
1,1,1,9003,1,1,146.38534007658717,1,38,19,4,3,112.44000574070908,0,0,1,0,0,0,33.93649492814983,0,0,5,10.96610114834726,7,8.304747230210715,0,0,5,7.975407679822581,6,15.755393392807175,0,16.2,2.8,3.51,0
1,1,2,9085,1,2,113.91413778956887,1,38,1,9,99,134.69325197086974,0,0,0,1,0,0,24.549489805990675,0,3,12,8.823596656832521,4,9.674746140768855,0,0,5,5.8086043511380945,4,12.648401877522627,0,7.6,3.7,3.51,1
1,39,1,9119,1,39,129.3788634690163,1,19,3,9,8,106.4936680291794,1,0,0,1,1,1,14.92647526251773,0,0,6,5.959954948523466,0,9.76855568289652,0,5,7,10.73338856089762,6,7.6939169552814946,0,16.2,-0.8,-3.12,2
2,1,1,9238,1,19,138.24348774787006,1,37,37,2,7,137.6218483235347,1,0,1,1,1,0,9.687927152574744,0,0,7,10.39072737493029,2,2.0274140681741333,0,0,8,8.304870231916999,5,10.283776953354153,0,9.4,2.6,-0.92,1
1,44,1,9130,1,1,126.1057683943625,1,37,19,2,5,110.03493122774148,1,0,1,1,1,0,9.22762714467502,0,8,6,15.750276217496221,7,2.7917380587604885,0,0,5,4.322282990655941,8,9.823350733542057,0,7.6,2.8,3.51,1
1,1,4,9500,1,1,122.89775661560944,1,37,19,5,4,126.71165048778316,1,0,0,1,0,0,19.591510482653778,0,0,5,16.171726848024733,6,9.326334588965238,0,0,5,10.88223814486511,0,17.095816948072457,0,13.9,-0.8,1.74,1
1,39,1,9147,1,1,138.02650023496528,1,19,1,5,7,111.95663896755627,0,0,0,1,0,0,25.49274522666889,0,0,6,10.38900452751295,5,6.895099101699376,0,0,6,4.81121648545494,8,10.759138477017922,0,12.4,0.6,0.32,0
4,39,1,9556,1,1,127.72090976606657,1,38,19,5,7,116.16461664844529,1,0,0,1,0,0,24.05560502044002,0,0,5,6.624087133939722,2,15.032855469978442,0,0,7,7.336659484398208,6,7.375740629020962,0,10.8,0.5,1.74,1
1,17,1,9500,1,1,131.64567062233337,1,1,37,4,4,96.73674713989482,1,0,0,1,1,0,37.85249812024087,0,5,0,6.499210373298707,6,14.637579634959552,0,0,6,0.0870964195448165,0,6.545626642132357,0,15.5,0.3,-4.06,2
1,1,1,9991,1,1,118.00060100310006,1,3,3,9,9,108.63357521216264,1,0,0,1,0,0,21.93716715227616,0,0,8,11.937444410556258,6,17.78776531228762,0,0,14,10.542484938748895,6,4.3628930586685355,0,10.8,-0.3,0.79,2
1,1,1,9003,1,1,150.8318631859146,1,19,1,4,3,137.35312929103478,1,0,0,1,0,0,12.228155286692587,0,0,5,2.236775833295514,6,7.991122939019347,0,0,5,5.079213107953095,3,1.1407504552465255,0,9.4,3.7,-3.12,1
1,39,1,9238,1,1,134.27013128556942,1,3,1,9,9,147.35811972723585,0,0,0,1,0,0,20.773523274744964,0,0,5,8.595553180322327,7,8.263437315280706,1,0,10,2.7507859878567427,0,13.155370419775988,0,13.9,-0.8,2.02,0
1,39,1,9238,1,1,128.9759567157052,1,19,37,5,7,132.221036234032,0,0,0,1,1,0,17.324871074126666,0,0,7,11.217637663039923,3,14.069638671541135,0,0,6,7.929009936418056,6,13.242824505636491,0,16.2,1.4,-4.06,1
1,18,4,9070,0,1,121.31912369420382,1,37,19,9,3,153.84035875401935,0,0,0,1,0,0,24.526686203234654,0,0,8,4.7743791839640295,11,1.4616228140421548,0,0,6,9.70478658690339,6,8.953649614829764,0,8.9,0.5,2.02,0
1,39,1,9500,1,1,122.32533480077409,1,38,37,5,4,128.74534809454755,1,0,0,1,1,1,13.056033767582214,0,0,5,7.519712415977168,6,11.55055509085613,0,0,6,15.24121894754844,6,14.116851275373026,0,8.9,2.6,1.74,0
1,1,1,9670,0,1,127.52978530310237,1,19,19,9,7,136.6644611280648,1,0,0,1,1,1,21.97718184686866,0,0,6,7.289428617019929,4,14.575130381012045,0,4,6,10.313274753738149,3,11.016923419328611,0,7.6,-0.3,1.74,0
1,1,2,9085,1,1,147.75183789246236,1,1,3,9,7,108.43467929201273,1,0,0,1,0,0,25.158084391878138,0,0,6,21.710761256270118,5,3.219816332831013,0,0,6,13.151340698022338,5,19.342889980231213,0,16.2,0.3,0.32,0
1,1,1,9254,1,1,157.53616875551833,1,37,1,5,5,118.80248976080996,0,0,0,1,0,0,22.85477675301328,0,0,5,3.677599986577036,6,21.019268430442747,0,5,6,9.968842697402902,4,9.871885142062668,0,9.4,0.5,0.32,2
1,1,2,9003,1,40,116.3960588337032,1,1,2,7,1,158.26744360663903,0,0,0,1,0,0,28.325334714582596,0,0,5,11.829450369622982,4,3.998280934268508,0,0,6,6.245211368860302,6,10.162467534908872,0,13.9,-0.8,1.74,0
1,1,1,9670,1,1,132.70825367143453,1,19,19,5,5,140.92158952480148,1,0,0,1,1,1,33.68301104020941,0,0,6,8.699705184707984,2,10.863780116321813,0,0,6,10.817054981239082,4,0.9302776982562193,0,11.1,3.7,2.02,1
1,17,3,9773,1,1,150.71166320774728,1,37,38,9,5,130.0190548784841,1,0,0,1,0,0,21.64709447172739,0,0,6,5.886995163445663,5,18.440014255654273,0,0,5,9.61670905720931,0,10.521044963012043,0,12.4,2.6,3.51,1
1,17,2,9773,1,19,96.22168838528519,1,1,19,4,8,148.37854815806676,0,0,0,1,1,0,19.927890460160526,0,0,7,8.259346237089318,6,11.447811133400135,0,0,9,-2.4873678121728426,6,9.345033223065817,0,10.8,0.3,1.74,0
1,51,2,9254,0,1,144.59660353636775,1,19,2,1,7,129.72598447068614,0,0,1,1,0,1,12.133656534487566,0,0,6,7.305701424790369,4,7.898569408896454,0,0,5,6.184943829473749,0,10.554740338472243,0,16.2,-0.3,1.79,1
1,17,1,9147,0,1,153.53477991311757,1,1,37,3,5,111.60936332338397,0,0,0,1,1,1,34.911908141204904,0,0,5,15.329385641654179,0,14.202906140224067,0,1,7,6.4222563293485315,4,12.397958080295723,0,15.5,3.7,0.79,2
2,17,2,9500,1,1,129.56118064818025,1,3,1,9,8,147.00188989824616,1,0,1,1,1,1,27.927236892141277,0,7,5,6.857941440551139,0,7.079475643054988,0,0,8,9.191518141027144,0,12.529113882630694,0,16.2,-0.8,-1.7,0
1,42,1,9254,1,1,132.4424147931732,1,1,38,4,3,135.72021528501028,1,0,0,1,0,1,23.212413782161462,0,0,6,8.125913616436899,5,14.477964520446623,0,0,5,12.460509485915106,8,10.384686787189164,0,11.1,2.8,-3.12,1
1,39,1,9991,1,1,156.08700858736876,1,19,38,5,3,155.56708113298248,1,0,0,1,0,0,10.941646171193206,0,0,6,6.3508671684796525,7,7.901865932219997,0,0,5,9.388138993530593,6,0.09806591341436288,0,9.4,1.4,0.79,2
1,44,4,9238,1,1,119.35481001982612,1,1,19,8,3,141.70561886775567,0,0,0,1,0,1,14.384274204855622,0,0,0,12.425531648454626,12,21.333282727850175,0,0,0,11.841621457127978,4,14.780933887732804,0,12.4,0.3,-0.92,0
1,1,1,9147,1,1,142.44801216625885,1,3,19,9,9,140.2130940322124,1,0,0,0,0,0,23.66493343094282,0,0,7,8.02458490269547,5,8.072919116841247,0,0,8,15.528964793708866,0,7.4490193907439,0,7.6,0.6,0.32,2
1,7,6,9556,0,1,125.98018826804858,1,37,19,2,7,139.41073627921426,0,0,0,1,0,1,28.008556715415708,0,0,6,7.666954370568403,6,12.557230584360228,0,0,6,3.5438229270315844,4,8.290296708309487,0,9.4,-0.3,-0.92,0
1,1,6,9500,1,39,128.6154929552796,1,1,37,5,8,120.3293269160082,1,0,0,1,1,1,17.729637240448387,0,0,8,12.717087491665769,0,11.572640624172033,0,7,5,6.850139903232047,4,19.09174044199378,0,7.6,1.4,-1.7,0
1,1,1,9130,1,39,125.83007087844894,105,37,38,9,4,154.18265931156384,0,0,0,1,0,1,12.471788555846121,0,0,6,6.370276477221674,6,7.090737129868007,0,0,6,5.388878357031431,0,4.779447813306593,0,15.5,0.6,1.79,1
1,1,1,9853,1,3,135.23319731092545,1,5,1,5,7,123.48493807953132,0,0,0,1,1,1,33.427053720773245,0,0,6,6.811015978369828,6,11.792086082811357,0,0,13,9.226682347517222,0,11.968090772211676,0,9.4,-0.8,-0.92,0
1,7,3,9773,1,1,157.15490879872965,1,19,38,2,9,124.30142131413702,1,0,0,1,0,0,16.943343641246763,0,8,7,6.891350640768765,0,10.953025169020178,0,0,8,11.433746650414069,2,18.07560459920732,0,12.7,-0.3,-3.12,1
1,7,1,9130,0,12,109.70710957348993,1,37,19,2,5,134.62858829434393,0,0,0,1,0,0,24.225762818486203,0,0,6,8.20947050275509,6,5.283267989767429,0,0,8,7.537513988839561,7,7.316266149358947,0,12.4,-0.8,-1.7,0
1,1,1,171,1,1,141.81063021530719,1,4,37,5,8,128.10116800633065,0,0,0,1,0,0,20.447539530179352,0,0,6,9.443353335953944,6,10.20583956212449,0,0,5,5.96135289742933,0,11.54015223841719,0,12.4,0.6,1.79,0
1,17,1,9238,1,19,128.767083368857,1,19,38,2,4,134.3914683474206,0,0,0,1,0,0,15.224982800063602,0,0,6,14.885808652323506,6,2.271491934508397,0,0,6,7.699429481064106,7,1.5440503107577666,0,8.9,0.6,-1.7,1
1,39,2,9147,0,1,126.2067793082224,1,37,38,9,4,126.68045100628665,1,0,0,1,1,1,12.211265082914924,0,0,7,5.626838831455126,7,5.111673757643725,0,0,6,4.133640701567231,0,7.749589029694704,0,12.7,-0.8,1.79,0
4,39,1,9070,1,1,129.79053229457728,1,19,38,2,4,95.89027050089817,1,0,0,1,1,1,34.95115349768259,0,0,8,11.619186457014306,6,13.958519906886462,0,0,5,6.139168996675508,5,4.457504119714475,0,9.4,-0.8,-0.92,0
1,1,2,9500,1,1,140.8768598711784,1,1,37,9,7,113.84328298614604,0,0,0,1,0,0,25.123038162372534,0,0,6,6.989147844525389,5,8.03462685634636,0,0,8,7.3583493913253655,5,25.516290814018554,1,10.8,-0.3,-3.12,1
1,1,3,9238,1,1,138.7394450051978,1,3,19,9,2,101.98547002429873,1,0,0,1,0,1,22.991567498136583,0,0,18,18.421859725578734,5,8.561839450125717,0,2,6,3.4257330001855433,6,4.764675738698449,0,15.5,2.6,1.74,1
1,1,1,9670,1,1,123.59894577842924,1,19,19,9,1,135.78879930357272,1,0,0,1,0,0,22.10278555196312,0,0,6,7.186204317338257,6,10.093103072092998,0,0,5,3.6013118760613123,4,12.800464850096446,0,15.5,2.8,2.02,0
1,17,1,9085,1,39,125.666301613836,1,19,3,2,7,108.03143041614777,1,0,0,1,0,0,23.904987171041068,1,0,5,5.629778348454968,5,16.910778042589392,0,0,6,4.621706355911021,3,16.717643945306143,0,15.5,0.5,-0.92,1
1,1,3,9238,1,1,144.61383628757574,1,39,1,4,9,120.06876909267689,1,0,0,1,0,0,12.979106247054693,0,0,7,2.3359534941413926,11,7.269810574338622,0,5,5,3.987092256648882,5,5.423888010567413,0,11.1,0.6,2.02,0
1,17,1,9130,1,1,140.1467180547561,1,11,19,2,7,96.20897723003318,0,0,0,1,0,0,15.940355489270571,0,0,5,7.574302296375339,7,12.424216486010302,0,4,6,12.833345289884333,5,13.917569343691017,0,9.4,0.3,-0.92,0
1,39,1,9670,1,1,115.20865118936652,41,4,37,5,7,124.36233600022844,1,0,0,1,1,0,23.8714698766177,0,1,5,8.404754061125244,0,10.535160533923655,0,0,8,13.036092842159006,11,12.403241807781683,0,13.9,-0.8,3.51,0
1,44,1,9147,1,1,129.05198207874008,1,1,37,4,10,145.57672836672594,1,0,0,1,0,0,22.673756174021708,0,4,5,5.371746820004418,5,14.175806699987874,0,0,6,4.81791895634572,0,-0.599731405568134,0,13.9,0.3,2.02,0
1,39,2,9085,1,1,122.90169140503801,1,1,19,4,7,136.7794330941657,0,0,0,1,0,0,35.453876622189746,0,0,7,5.7027108677148695,3,8.404705209814878,0,0,0,8.107561841321726,8,7.590456279717847,0,12.7,-0.8,2.02,0
2,17,1,9500,1,1,137.27246280233402,25,1,1,5,9,131.15996597886166,1,0,0,1,1,1,13.359760152350976,1,0,7,13.274984719186971,1,14.2969217994372,0,0,6,7.18561111910717,2,10.474744164546133,0,7.6,1.4,0.32,0
1,17,2,9500,1,1,127.84658097202478,1,3,19,9,7,126.37481788516105,1,0,0,1,0,1,34.65467616589436,0,6,7,9.285827730826062,5,9.120706188396099,0,0,6,10.305790031913322,6,10.992849821639346,0,16.2,-0.8,2.02,1
1,17,2,9070,1,1,156.4000094880411,1,3,37,4,9,151.1593650594386,0,0,0,1,0,0,29.820634345146498,0,0,7,7.352854760090027,4,11.066713884471689,0,0,8,8.95765884981341,7,3.560293120906141,0,15.5,-0.8,-0.92,0
1,1,3,9254,1,1,132.1776023580317,1,19,37,9,5,121.36491106871853,0,0,1,1,1,0,27.294916670649393,0,0,6,4.739338769629105,3,12.494867243615877,0,0,7,3.1946795764972897,0,11.566838440169324,0,11.1,0.5,1.74,1
1,39,5,9238,1,1,133.4398568877012,1,38,38,7,7,154.86175003318408,0,0,0,1,0,0,40.18581607126314,0,0,7,-0.3719044077677758,6,7.513524754532142,0,0,0,7.80534622591278,9,11.647143979525692,0,10.8,0.5,1.74,0
1,1,1,9853,1,1,133.45571839988702,1,37,39,4,9,124.54762012040435,1,0,0,0,1,0,14.086010307488383,0,0,6,15.610267521131934,4,8.09155579577689,0,0,5,12.399979568571261,6,8.17560000973944,0,8.9,2.8,-4.06,1
1,39,1,9670,1,1,155.60673852263707,1,37,1,5,7,150.02044351878595,0,0,0,1,1,1,21.08590655998945,0,0,6,6.12653374789647,12,13.514168842790347,0,0,6,4.044725433162906,6,9.470790421743343,0,10.8,3.7,0.32,1
1,1,1,9238,1,39,118.94210844961718,1,38,38,5,5,130.1604527598722,1,0,0,1,0,0,19.426484821329314,0,0,9,5.119400158748417,7,11.113195392386574,0,0,5,11.480634495758604,5,16.20832465317547,0,11.1,-0.3,3.51,0
4,39,1,9119,1,1,127.47981219298086,1,19,39,7,9,126.7759759457481,0,0,0,1,1,1,23.309829416748784,0,0,12,12.378840057688318,8,11.514695627878744,0,0,5,5.38822621818141,4,6.728069938669558,0,7.6,0.5,-3.12,0
1,1,1,9070,1,1,124.06121870803467,1,38,1,5,4,119.01969511453103,0,0,0,0,1,0,21.509882988825538,0,0,6,10.892890879968437,6,15.199606527935362,0,0,4,10.034365803977828,6,4.225597660743111,0,11.1,1.4,1.74,0
1,1,1,9254,1,1,143.85097077216648,1,38,19,9,7,135.53749422919438,1,0,0,0,1,0,17.260833338605615,0,0,6,10.18759181061413,6,8.362827545788384,0,0,6,7.218888680030083,6,12.67665704960497,0,10.8,-0.3,2.02,1
1,17,1,9773,1,1,143.45970322137578,1,1,37,2,7,126.89392383264345,1,0,1,1,1,0,18.434527279909883,0,0,5,7.191335144675188,1,10.039330868901512,0,0,6,2.7878180251122764,11,17.992637082067066,0,11.1,2.6,0.32,1
1,1,1,9130,1,1,129.05712203982173,1,1,3,5,9,125.85151096653141,1,0,0,1,0,0,25.849300096077368,0,0,5,9.962922475346069,2,1.3124467465567236,0,0,6,2.836451848934531,8,8.82691624901276,0,12.4,2.8,-4.06,1
1,43,1,9238,1,1,147.37200423628616,1,37,19,9,9,122.31089603953755,0,0,0,1,0,0,41.05946235423514,0,0,6,4.028033936090397,8,14.656044992024302,0,0,8,2.0728353381514886,3,12.693096691892071,0,9.4,0.5,0.32,0
1,1,2,9773,1,1,120.57657475534688,1,37,38,9,4,107.80641441456943,1,0,1,0,1,1,24.36595306304207,0,0,5,7.083377642572032,5,3.1544189032522265,0,0,7,7.209474654666168,6,12.478244799174789,0,11.1,3.7,-4.06,1
1,17,1,9991,1,1,141.8264255651677,1,19,37,7,9,97.48958076805066,1,0,0,1,1,0,32.33286940421186,0,0,7,3.461796623839904,8,12.93136781463937,0,1,6,15.59765685174791,6,18.841758043994254,1,10.8,0.6,-3.12,0
1,39,1,9238,1,1,124.04141618724027,1,1,1,9,7,147.8434281715917,0,0,0,1,0,0,21.95996147704808,0,0,6,8.531575176124962,5,7.304651137696266,0,0,6,10.568093059633586,5,7.750147086817636,0,9.4,0.5,1.74,1
1,39,1,9773,1,1,124.97787658122341,1,34,37,9,6,136.7316616129255,1,0,0,1,0,0,31.07802711109121,0,5,5,7.2154209747645695,9,11.309100265843128,0,0,8,6.507412238760147,5,13.659327086672642,0,10.8,0.5,-3.12,1
1,43,2,9254,1,1,132.73866178149092,1,1,37,4,9,116.06844174960418,0,0,0,1,1,0,16.806896205014475,0,6,6,5.390204830748614,7,-0.03416231762276922,0,0,7,5.064501006001115,6,13.960649200112094,1,15.5,1.4,-4.06,2
1,44,4,9070,1,1,151.5065536491986,1,19,38,4,10,128.48363819664021,1,0,0,1,1,0,31.022304612493162,0,0,7,2.0754977106657435,0,12.829070005197645,0,5,5,8.552839833210268,0,2.446965918138659,0,16.2,0.3,1.79,0
1,1,1,9003,1,1,124.05633974850201,1,19,1,4,9,125.36511778215025,1,0,0,1,0,0,16.427242401847415,0,0,6,12.339859116741016,6,4.518832680501789,0,0,7,4.123726826275583,5,14.03430546413611,0,13.9,-0.8,0.79,1
1,17,5,9500,1,1,149.03532201163355,1,19,34,2,9,114.60540823816208,1,0,0,1,1,0,28.01153894967765,0,0,6,5.929316385168262,5,1.7664621105369154,0,0,5,6.483097868132868,8,10.408101479572627,0,9.4,0.5,-3.12,0
1,17,3,8014,1,1,138.05732571009926,1,19,37,9,7,118.89741193629685,1,0,0,1,0,0,30.002059952554983,0,0,6,6.811128494126347,2,13.283425980531693,0,0,5,1.6579379426247476,5,9.828577364251787,0,9.4,0.6,1.74,0
1,44,4,9254,1,1,118.89932350040846,1,1,1,9,10,113.95171810656784,0,0,0,0,0,0,18.000152866241677,0,0,8,3.820754748805305,0,16.627284437809433,0,0,5,5.920779703487689,3,8.372332867848268,0,8.9,2.8,-0.92,0
1,1,5,9773,1,1,120.49908412763715,1,37,38,2,5,134.4422172318655,0,0,0,1,1,1,11.934913435921047,0,0,7,11.723765902401365,1,11.631912762975503,0,0,8,5.493330238937072,0,13.033269051920895,0,9.4,1.4,0.32,1
4,17,1,9130,1,1,127.15084404837239,1,38,19,9,10,126.65064119185638,1,0,0,1,0,1,25.385849408193444,0,0,6,11.529339370176876,3,12.766203977723935,0,0,6,6.535277157902348,1,11.689562466326066,0,12.7,-0.8,1.79,0
